P_FV [MW],N aeros,P_EOL instalada [MW],P_BESS [MW],N containers BESS,E_BESS [MWh],Duración BESS nominal [h],Duración BESS útil BOL [h],CAPEX FV [USD],CAPEX eólico [USD],CAPEX BESS energía [USD],CAPEX BESS potencia [USD],CAPEX BESS total [USD],CAPEX total [USD],VP operación 20a [USD],Costo total 20a [USD],Horas no cumple 20a,Energía no abastecida 20a [MWh],Ciclos acumulados año 20,SOH final año 20,EOL alcanzado,Exportación 20a [MWh],Potencia módulo FV [W],Pitch FV [m],GCR FV,N módulos FV,Área FV terreno [m2],Área BESS screening [m2],Área eólica reservada screening [m2],Área residual tras eólica [m2],Área total screening [m2],Uso terreno total screening [%],Factible,Costo surrogate 20a [USD],Etapa V13
17.696221882699444,5,17.150000000000002,3.7350730001717176,8,40.12,10.74142325950671,9.66728093355604,10865480.235977458,16292500.000000002,7622799.999999999,892682.4470410405,8515482.44704104,36073462.6830185,34645042.41747875,70718505.10049725,0,0.0,4148.747449410975,0.8962813137647256,False,419106.21004655247,700.0,6.5,0.36676923076923074,25281,214117.4295,186.41923200000002,66366.14480708438,737797.9295929157,280669.99353908433,34.90208061688118,True,75372461.98693967,validación familia
13.741425305853385,5,17.150000000000002,3.5521944018448854,4,20.06,5.6472134491236,5.08249210421124,8437235.137793979,16292500.000000002,3811399.9999999995,848974.4620409276,4660374.462040927,29790109.599834908,37708456.32367818,67498565.92351308,0,0.0,6149.462851492902,0.8462634287126775,False,353621.4807526474,700.0,6.5,0.36676923076923074,19631,166264.7545,88.333616,66366.14480708438,737797.9295929157,232719.23292308438,28.93927251061545,True,,refinamiento ronda 1
15.241425305853385,5,17.150000000000002,3.5521944018448854,4,20.06,5.6472134491236,5.08249210421124,9358235.137793979,16292500.000000002,3811399.9999999995,848974.4620409276,4660374.462040927,30711109.599834908,36666450.40233211,67377560.00216702,0,0.0,6167.233237052919,0.845819169073677,False,390238.0337618646,700.0,6.5,0.36676923076923074,21774,184414.89299999998,88.333616,66366.14480708438,737797.9295929157,250869.37142308435,31.196291827667395,True,,refinamiento ronda 1
14.491425305853385,5,17.150000000000002,4.052194401844885,4,20.06,4.950404154071944,4.45536373866475,8897735.137793979,16292500.000000002,3811399.9999999995,968474.4620409276,4779874.462040927,30370109.599834908,37032641.02200621,67402750.62184112,0,0.0,6298.678998354554,0.8425330250411361,False,369952.41410302604,700.0,6.5,0.36676923076923074,20703,175344.0585,88.333616,66366.14480708438,737797.9295929157,241798.53692308438,30.06830877187522,True,,refinamiento ronda 1
14.978925305853386,5,17.150000000000002,3.5521944018448854,4,20.06,5.6472134491236,5.08249210421124,9197060.137793979,16292500.000000002,3811399.9999999995,848974.4620409276,4660374.462040927,30549934.599834908,36841634.009466894,67391568.6093018,0,0.0,6166.087208682153,0.8458478197829462,False,383682.3297419496,700.0,6.5,0.36676923076923074,21399,181238.83049999998,88.333616,66366.14480708438,737797.9295929157,247693.30892308435,30.801339777319996,True,,refinamiento ronda 2
15.503925305853384,5,17.150000000000002,3.5521944018448854,4,20.06,5.6472134491236,5.08249210421124,9519410.137793979,16292500.000000002,3811399.9999999995,848974.4620409276,4660374.462040927,30872284.599834908,36494370.52625891,67366655.12609382,0,0.0,6168.302805230188,0.8457924298692453,False,396845.9791988745,700.0,6.5,0.36676923076923074,22149,187590.95549999998,88.333616,66366.14480708438,737797.9295929157,254045.43392308435,31.591243878014797,True,,refinamiento ronda 2
15.241425305853385,5,17.150000000000002,3.7271944018448853,4,20.06,5.382064318960854,4.843857887064768,9358235.137793979,16292500.000000002,3811399.9999999995,890799.4620409276,4702199.462040927,30752934.599834908,36605376.28852545,67358310.88836035,0,0.0,6223.998177168038,0.8444000455707991,False,389560.4882058792,700.0,6.5,0.36676923076923074,21774,184414.89299999998,88.333616,66366.14480708438,737797.9295929157,250869.37142308435,31.196291827667395,True,,refinamiento ronda 2
18.281610292805752,4,13.72,4.4972682057936515,4,20.06,4.460485584150285,4.014437025735257,11224908.719782732,13034000.0,3811399.9999999995,1074847.1011846827,4886247.101184682,29545155.820967413,37971937.53390843,67517093.35487583,0,0.0,7938.001182492095,0.8015499704376976,False,203396.1918825404,700.0,6.5,0.36676923076923074,26117,221197.9315,88.333616,53092.91584566751,751071.1585543326,274379.1809616675,34.1198008834685,True,,refinamiento ronda 1
19.781610292805752,4,13.72,4.4972682057936515,4,20.06,4.460485584150285,4.014437025735257,12145908.719782732,13034000.0,3811399.9999999995,1074847.1011846827,4886247.101184682,30466155.820967413,37233754.10294131,67699909.92390873,0,0.0,8016.4408800773635,0.7995889779980659,False,229213.43928385832,700.0,6.5,0.36676923076923074,28260,239348.07,88.333616,53092.91584566751,751071.1585543326,292529.3194616675,36.37682020052045,True,,refinamiento ronda 1
19.031610292805752,4,13.72,3.9972682057936515,4,20.06,5.01842732767468,4.516584594907212,11685408.719782732,13034000.0,3811399.9999999995,955347.1011846827,4766747.101184682,29886155.820967413,37724613.9456681,67610769.7666355,0,0.0,7838.88260123159,0.8040279349692102,False,218017.05687961413,700.0,6.5,0.36676923076923074,27189,230277.2355,88.333616,53092.91584566751,751071.1585543326,283458.4849616675,35.24883714472827,True,,refinamiento ronda 1
